Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,UNH,V,XOM
2022-01-06,168.30848693847656,163.25399780273438,136.61834716796875,148.4827117919922,329.8713073730469,303.0133361816406,28.121997833251953,435.59423828125,212.78724670410156,58.8797492980957
2022-01-07,168.47486877441406,162.5540008544922,135.89385986328125,149.95387268066406,329.2065734863281,303.167724609375,27.19285011291504,425.34552001953125,210.08563232421875,59.36237335205078
2022-01-10,168.49444580078125,161.48599243164062,137.53277587890625,150.097412109375,325.51556396484375,303.3898010253906,27.345544815063477,431.281494140625,205.25372314453125,59.00901794433594
2022-01-11,171.3223876953125,165.36199951171875,138.59054565429688,150.2499237060547,331.7664489746094,304.0752258300781,27.761714935302734,434.9913330078125,207.58738708496094,61.49107360839844
2022-01-12,171.76275634765625,165.20700073242188,140.27114868164062,151.10211181640625,330.6651306152344,307.2513122558594,27.9433536529541,439.369140625,208.87527465820312,61.31009292602539
2022-01-13,168.49444580078125,161.21400451660156,137.45098876953125,150.91371154785156,323.93792724609375,294.2476501464844,26.52219009399414,433.53521728515625,208.187744140625,60.87055206298828
2022-01-14,169.3555450439453,162.13800048828125,138.33714294433594,141.63807678222656,329.3156433105469,299.4607238769531,26.888458251953125,434.7038879394531,207.86817932128906,61.93921661376953
2022-01-18,166.1557159423828,158.91749572753906,134.88319396972656,135.69944763183594,315.6728210449219,292.17205810546875,25.851520538330078,427.5621643066406,208.87527465820312,62.98201370239258
2022-01-19,162.662353515625,156.2989959716797,134.00888061523438,133.60031127929688,317.1015319824219,292.82855224609375,25.017179489135742,428.98126220703125,207.87786865234375,63.00788497924805
2022-01-20,160.97921752929688,151.66749572753906,132.21473693847656,132.4610595703125,314.09515380859375,291.15850830078125,24.10200309753418,429.4264831542969,207.55831909179688,63.14576721191406
2022-01-21,158.9243621826172,142.64300537109375,129.28297424316406,130.1466064453125,300.80938720703125,285.78131103515625,23.327547073364258,427.729248046875,199.4050750732422,62.1977653503418
2022-01-24,158.15127563476562,144.54400634765625,129.73179626464844,130.0299835205078,306.3062744140625,286.1094665527344,23.325550079345703,428.7493896484375,195.4544219970703,62.732093811035156
2022-01-25,156.3507537841797,139.98599243164062,125.89447021484375,131.44737243652344,297.81292724609375,278.5023193359375,22.279632568359375,423.7131652832031,195.599609375,64.57640838623047
2022-01-26,156.2626953125,138.87249755859375,128.1736297607422,132.69427490234375,292.33587646484375,286.437744140625,22.726743698120117,425.18780517578125,199.34703063964844,63.92141342163086
2022-01-27,155.8028106689453,139.6374969482422,127.94752502441406,130.3529510498047,292.3458557128906,289.4593811035156,21.900394439697266,428.1279602050781,199.61813354492188,64.74015045166016
2022-01-28,166.67434692382812,143.97799682617188,132.2578887939453,131.51914978027344,299.36077880859375,297.5879821777344,22.79461097717285,432.26458740234375,220.77584838867188,64.87804412841797
2022-01-31,171.02880859375,149.57350158691406,134.19435119628906,133.30433654785156,310.8208923339844,300.2137756347656,24.437335968017578,438.3024597167969,219.0038299560547,65.46408081054688
2022-02-01,170.8624725341797,151.19349670410156,136.51568603515625,135.591796875,316.5161437988281,298.07061767578125,24.589035034179688,434.4441833496094,224.99769592285156,69.66117095947266
2022-02-02,172.0660858154297,150.6125030517578,146.78683471679688,134.50636291503906,320.48504638671875,302.60784912109375,25.191835403442383,444.9897155761719,227.96072387695312,69.48017883300781
2022-02-03,169.18917846679688,138.8455047607422,141.91702270507812,133.39401245117188,235.90869140625,290.8206481933594,23.90040397644043,453.32781982421875,224.2036590576172,68.67005920410156
2022-02-04,168.90504455566406,157.63949584960938,142.118408203125,136.8566436767578,235.24392700195312,295.3481750488281,24.27066993713379,448.13385009765625,221.1534881591797,70.16102600097656
2022-02-07,168.18978881835938,157.9355010986328,138.0599365234375,137.31417846679688,223.1587677001953,290.531005859375,24.678857803344727,448.6254577636719,219.96241760253906,71.0055923461914
2022-02-08,171.2957305908203,161.4134979248047,138.25631713867188,139.89773559570312,218.46556091308594,294.0158996582031,25.05809783935547,457.63134765625,220.71774291992188,69.16991424560547
2022-02-09,172.7163848876953,161.1894989013672,140.43133544921875,140.48081970214844,230.1935577392578,300.43572998046875,26.651927947998047,461.9813537597656,223.5548553466797,68.83878326416016
2022-02-10,168.64048767089844,159.0034942626953,137.4836883544922,139.89773559570312,226.29417419433594,291.9114685058594,25.77267837524414,451.4264831542969,218.7975616455078,68.17655181884766
2022-02-11,165.2309112548828,153.2935028076172,133.18177795410156,138.07672119140625,217.84048461914062,284.8255920410156,23.90140151977539,443.4592590332031,217.92466735839844,69.89317321777344
2022-02-14,165.46600341796875,155.16700744628906,134.41506958007812,136.79388427734375,216.00491333007812,284.78692626953125,24.218774795532227,439.9998474121094,218.55511474609375,68.82138061523438
2022-02-15,169.2969512939453,156.510498046875,135.48870849609375,138.79434204101562,219.27920532226562,290.06756591796875,26.442344665527344,443.5521240234375,220.96044921875,67.95870208740234
2022-02-16,169.06185913085938,158.10049438476562,136.60894775390625,139.0455322265625,214.85394287109375,289.72900390625,26.458314895629883,445.2401123046875,221.9303436279297,68.27241516113281
2022-02-17,165.46600341796875,154.65249633789062,131.4525604248047,135.8429718017578,206.0926971435547,281.2452087402344,24.458293914794922,436.2342529296875,217.84707641601562,68.16786193847656
2022-02-18,163.91793823242188,152.60150146484375,129.3340606689453,136.47991943359375,204.55477905273438,278.5364990234375,23.595016479492188,433.8876953125,215.98492431640625,67.40972900390625
2022-02-22,160.99819946289062,150.19749450683594,128.74940490722656,136.23770141601562,200.5065155029297,278.33331298828125,23.343515396118164,428.9720153808594,214.65615844726562,66.62549591064453
2022-02-23,156.8341064453125,144.82699584960938,126.54212951660156,133.3850555419922,196.90478515625,271.12646484375,22.34250831604004,426.2915344238281,209.4478302001953,66.89561462402344
2022-02-24,159.4501495361328,151.35800170898438,131.603271484375,129.67117309570312,205.98358154296875,284.9791564941406,23.7007999420166,422.8320617675781,210.75717163085938,66.0503921508789
2022-02-25,161.51747131347656,153.7884979248047,133.35731506347656,132.73912048339844,208.84107971191406,287.6104736328125,24.108991622924805,441.251953125,212.66787719726562,67.82798767089844
2022-02-28,161.78201293945312,153.56300354003906,133.94992065429688,127.20421600341797,209.38682556152344,289.04217529296875,24.336538314819336,441.3631591796875,209.6127166748047,68.33338165283203
2022-03-01,159.90081787109375,151.14199829101562,132.9625701904297,122.40489196777344,201.9055633544922,285.3274230957031,23.430339813232422,441.7156982421875,202.6780242919922,68.98693084716797
2022-03-02,163.19290161132812,152.05250549316406,133.46836853027344,124.94361877441406,206.48959350585938,290.3965148925781,24.175979614257812,450.18365478515625,202.2027587890625,70.1719970703125
2022-03-03,162.86959838867188,147.89849853515625,132.80189514160156,124.05550384521484,201.38961791992188,286.26580810546875,23.67090606689453,451.3058776855469,200.99038696289062,70.61640930175781
2022-03-04,159.87142944335938,145.64100646972656,130.82522583007812,120.56591033935547,198.50222778320312,280.4034423828125,22.894319534301758,462.4913635253906,194.25933837890625,73.27410888671875
2022-03-07,156.07969665527344,137.4530029296875,125.3425521850586,115.91016387939453,186.0102996826172,269.8106994628906,21.31319236755371,451.56561279296875,184.95811462402344,75.91437530517578
2022-03-08,154.25729370117188,136.01449584960938,126.06259155273438,115.09381866455078,188.80831909179688,266.8505859375,21.47490119934082,439.1279602050781,185.9376983642578,76.48948669433594
2022-03-09,159.6558837890625,139.2790069580078,132.32630920410156,119.70475006103516,196.9543914794922,279.087890625,22.97217559814453,450.35986328125,193.7453155517578,72.14131164550781
2022-03-10,155.31546020507812,146.8175048828125,131.34396362304688,118.28738403320312,193.69003295898438,276.2727355957031,22.616823196411133,455.80419921875,192.0092010498047,74.38075256347656
2022-03-11,151.60203552246094,145.52450561523438,128.805908203125,115.62308502197266,186.14918518066406,270.932861328125,22.05983543395996,449.180908203125,190.78717041015625,73.99734497070312
2022-03-14,147.57516479492188,141.85299682617188,124.91854858398438,116.77132415771484,185.1768341064453,267.4213562011719,21.291234970092773,453.8786926269531,194.29815673828125,71.34835815429688
2022-03-15,151.95477294921875,147.3665008544922,128.138916015625,118.84355163574219,190.5347900390625,277.7819519042969,22.931249618530273,463.171630859375,199.93319702148438,67.2877426147461
2022-03-16,156.3638458251953,153.10400390625,132.18795776367188,124.1541748046875,202.04446411132812,284.7857360839844,24.451480865478516,463.4971923828125,205.49069213867188,67.03504180908203
2022-03-17,157.3729705810547,157.23899841308594,132.7418975830078,125.72406005859375,206.2216796875,285.5885925292969,24.720996856689453,471.6460266113281,207.02308654785156,68.82138061523438
2022-03-18,160.66505432128906,161.25050354003906,135.00965881347656,125.67919921875,214.80435180664062,290.6286315917969,26.40492057800293,470.8088684082031,212.51271057128906,68.55123138427734
2022-03-21,162.03675842285156,161.4915008544922,134.98583984375,125.27552795410156,209.84326171875,289.40008544921875,26.685415267944336,472.2414245605469,210.50503540039062,71.627197265625
2022-03-22,165.4072265625,164.88900756835938,138.72146606445312,127.9397964477539,214.96307373046875,294.1402587890625,26.47579574584961,470.06463623046875,211.89198303222656,71.31350708007812
2022-03-23,166.7691192626953,163.4080047607422,137.1420135498047,125.39216613769531,211.7979278564453,289.71929931640625,25.58741569519043,468.1204528808594,208.21607971191406,72.43757629394531
2022-03-24,170.5511016845703,163.64950561523438,140.41151428222656,126.20848083496094,217.8603515625,294.1789855957031,28.09884262084961,477.63677978515625,210.76690673828125,72.65544128417969
2022-03-25,171.1879425048828,164.77349853515625,140.5116729736328,127.31188201904297,220.09283447265625,293.7726135253906,27.64167022705078,477.2367248535156,211.8531494140625,74.24134063720703
2022-03-28,172.05018615722656,168.99049377441406,140.2959747314453,126.36991882324219,221.8490447998047,300.5635986328125,28.167720794677734,477.3948669433594,214.12269592285156,72.15874481201172
2022-03-29,175.34226989746094,169.31500244140625,141.33734130859375,126.64807891845703,228.07022094726562,305.119873046875,28.60392189025879,475.09716796875,221.25137329101562,71.77532958984375
2022-03-30,174.17628479003906,166.30099487304688,140.77500915527344,126.07392883300781,226.0758819580078,303.6204528808594,27.639678955078125,484.4833068847656,217.2069549560547,73.00396728515625
2022-03-31,171.0801544189453,162.99749755859375,137.9275360107422,122.28829956054688,220.62860107421875,298.25152587890625,27.236412048339844,474.3901672363281,215.09262084960938,71.967041015625
2022-04-01,170.78623962402344,163.55999755859375,139.00164794921875,121.38227081298828,223.09921264648438,299.32537841796875,26.663455963134766,476.8274230957031,219.54441833496094,72.42887115478516
2022-04-04,174.832763671875,168.34649658203125,141.79953002929688,121.92050170898438,232.06886291503906,304.69427490234375,27.310279846191406,474.436767578125,220.8828582763672,72.46372985839844
2022-04-05,171.52108764648438,164.05499267578125,139.4385528564453,120.50165557861328,230.03480529785156,300.73773193359375,25.883878707885742,481.63677978515625,219.28250122070312,72.08903503417969
2022-04-06,168.3563690185547,158.75599670410156,135.42868041992188,118.82978820800781,221.56130981445312,289.72900390625,24.36264419555664,494.6506652832031,212.4156951904297,72.89068603515625
2022-04-07,168.6601104736328,157.7845001220703,134.77459716796875,118.46829986572266,221.2140350341797,291.5379638671875,24.16400909423828,499.48779296875,209.64181518554688,74.11062622070312
2022-04-08,166.65151977539062,154.4604949951172,132.19491577148438,120.63722229003906,220.59884643554688,287.281494140625,23.076984405517578,507.86932373046875,210.44679260253906,75.6703872680664
2022-04-11,162.39927673339844,151.1219940185547,127.76749420166016,120.19440460205078,214.7745819091797,275.9535217285156,21.877168655395508,499.9437561035156,208.28396606445312,73.06497192382812
2022-04-12,164.2706756591797,150.78750610351562,126.66759490966797,118.8749771118164,212.4726104736328,272.85797119140625,21.464920043945312,496.4739685058594,205.0348358154297,74.58988189697266
2022-04-13,166.9552764892578,155.54100036621094,128.82920837402344,115.04322814941406,213.31600952148438,278.2365417480469,22.162643432617188,499.5343017578125,206.84854125976562,75.64423370361328
2022-04-14,161.94854736328125,151.7064971923828,125.69117736816406,113.97683715820312,208.54345703125,270.7007751464844,21.21936798095703,497.5064392089844,206.3829803466797,76.53306579589844
2022-04-18,161.73301696777344,152.78500366210938,126.6299057006836,116.0915298461914,209.12887573242188,271.3682556152344,21.7434139251709,496.818115234375,206.75152587890625,77.16045379638672
2022-04-19,164.01588439941406,158.11549377441406,128.9432830810547,118.49540710449219,215.61793518066406,275.9922790527344,22.15765953063965,500.1854553222656,209.2053680419922,76.4720458984375
2022-04-20,163.84938049316406,153.9980010986328,126.99040985107422,118.91111755371094,198.85943603515625,277.01763916015625,21.442962646484375,507.91583251953125,211.23245239257812,76.64635467529297
2022-04-21,163.0557403564453,148.29600524902344,123.7913589477539,117.98934173583984,186.60560607910156,271.64874267578125,20.14632225036621,499.9437561035156,209.93276977539062,75.83595275878906
2022-04-22,158.51934814453125,144.35000610351562,118.6548080444336,114.60039520263672,182.67645263671875,265.08990478515625,19.479536056518555,484.5948486328125,201.90206909179688,74.18033599853516
2022-04-25,159.58729553222656,146.07400512695312,122.06512451171875,114.56423950195312,185.53402709960938,271.5616760253906,19.865827560424805,487.6926574707031,203.62847900390625,71.67948913574219
2022-04-26,153.63021850585938,139.39100646972656,117.67739868164062,111.17530822753906,179.54107666015625,261.40423583984375,18.753854751586914,477.93438720703125,195.0449676513672,71.70561218261719
2022-04-27,153.4049072265625,138.16700744628906,113.35759735107422,109.72935485839844,173.5877685546875,273.9801025390625,18.381534576416016,477.9623107910156,207.66323852539062,73.75336456298828
2022-04-28,160.33193969726562,144.59649658203125,117.55093383789062,111.46448516845703,204.1280975341797,280.1809997558594,19.74605369567871,487.83209228515625,214.0160675048828,75.98407745361328
2022-04-29,154.46302795410156,124.28150177001953,113.17411804199219,107.8676986694336,198.90907287597656,268.4660949707031,18.51329231262207,473.0693054199219,206.7127685546875,74.28490447998047
2022-05-02,154.76678466796875,124.5,115.62734985351562,108.85274505615234,209.48605346679688,275.1893005371094,19.49750518798828,466.1855773925781,205.1609344482422,75.29571533203125
2022-05-03,156.25599670410156,124.25350189208984,116.37218475341797,111.18434143066406,210.37905883789062,272.5870666503906,19.566377639770508,464.76239013671875,202.28036499023438,76.84675598144531
2022-05-04,162.66383361816406,125.92849731445312,121.25879669189453,114.86246490478516,221.67044067382812,280.51959228515625,20.297048568725586,472.20416259765625,208.06089782714844,79.90528869628906
2022-05-05,153.600830078125,116.40699768066406,115.55048370361328,111.98865509033203,206.65826416015625,268.3016052246094,18.809755325317383,460.2041931152344,199.06033325195312,78.69405364990234
2022-05-06,154.32691955566406,114.77249908447266,114.79769134521484,111.80791473388672,202.18336486816406,265.76715087890625,18.64105987548828,464.76239013671875,196.71316528320312,79.8965835571289
2022-05-09,149.2049102783203,108.78900146484375,111.58872985839844,110.12699127197266,194.68222045898438,255.9482421875,16.919198989868164,452.4833068847656,187.18885803222656,73.59651184082031
2022-05-10,151.60894775390625,108.85900115966797,113.457275390625,107.44295501708984,196.11102294921875,260.707763671875,17.56302261352539,453.9623718261719,187.75137329101562,74.08448028564453
2022-05-11,143.7493133544922,105.37200164794922,112.67127227783203,106.7651596069336,187.27041625976562,252.0496826171875,16.599777221679688,452.23211669921875,190.79685974121094,75.6268310546875
2022-05-12,139.88328552246094,106.93049621582031,111.91899108886719,106.67478942871094,189.75096130371094,247.0193634033203,16.14560317993164,445.3948974609375,188.4889678955078,75.97015380859375
2022-05-13,144.34788513183594,113.05500030517578,115.09920501708984,107.62368774414062,197.07345581054688,252.60113525390625,17.67382049560547,451.5344543457031,193.600341796875,78.22370910644531
2022-05-16,142.80734252929688,110.81050109863281,113.5068588256836,106.87360382080078,198.48240661621094,252.96876525878906,17.23262596130371,455.0879211425781,192.220458984375,80.06355285644531
2022-05-17,146.43785095214844,115.36849975585938,115.51824951171875,110.41618347167969,201.0423126220703,258.1152038574219,18.143962860107422,458.1669921875,198.2355499267578,81.08470153808594
2022-05-18,138.17599487304688,107.11250305175781,110.98222351074219,108.52742767333984,190.74314880371094,246.36329650878906,16.90721893310547,438.49261474609375,194.33889770507812,79.7994613647461
2022-05-19,134.77113342285156,107.31900024414062,109.47916412353516,106.91879272460938,189.80050659179688,245.4518280029297,17.092880249023438,445.1623229980469,191.7928924560547,80.23079681396484
2022-05-20,135.00662231445312,107.59100341796875,108.01525115966797,106.04218292236328,192.03302001953125,244.889404296875,16.66366195678711,451.8414611816406,193.4059600830078,80.8646240234375
2022-05-23,140.4229736328125,107.55699920654297,110.57410430908203,112.60318756103516,194.7020721435547,252.73373413085938,16.867292404174805,457.74835205078125,201.69496154785156,82.65164184570312
2022-05-24,137.724609375,104.0999984741211,105.10134887695312,114.19371032714844,179.86849975585938,251.7349853515625,16.12464141845703,462.8460388183594,196.90426635742188,83.1005859375
2022-05-25,137.881591796875,106.7750015258789,104.93769073486328,114.9889907836914,182.3986358642578,254.5469512939453,16.94415283203125,463.33905029296875,198.08006286621094,84.77318572998047
2022-05-26,141.08041381835938,111.07749938964844,106.90889739990234,116.9771728515625,190.1378936767578,257.8243103027344,17.818553924560547,467.1902160644531,202.656982421875,85.07247924804688
2022-05-27,146.83038330078125,115.14649963378906,111.39581298828125,118.63096618652344,193.61065673828125,264.9413757324219,18.77681541442871,471.72979736328125,206.86460876464844,85.90876770019531
2022-05-31,146.04539489746094,120.20950317382812,112.82946014404297,119.49853515625,192.13226318359375,263.6129455566406,18.6380672454834,462.1205139160156,206.1746826171875,84.50907135009766
2022-06-01,145.9178466796875,121.68399810791016,112.9583969116211,117.40193176269531,187.1711883544922,264.1462707519531,18.286705017089844,458.18560791015625,203.99798583984375,86.12882995605469
2022-06-02,148.37088012695312,125.51100158691406,116.65831756591797,119.29068756103516,197.3115997314453,266.2405700683594,19.556392669677734,457.915771484375,208.97329711914062,85.97917938232422
2022-06-03,142.65032958984375,122.3499984741211,113.60206604003906,117.62784576416016,189.29449462890625,261.8191223144531,18.685976028442383,451.7297668457031,206.64114379882812,87.22920989990234
2022-06-06,143.3960723876953,124.79000091552734,115.86288452148438,117.2392349243164,192.7375030517578,260.58770751953125,18.751855850219727,455.9809265136719,206.9229278564453,87.0091323852539
2022-06-07,145.9178466796875,123.0,116.1891860961914,117.5465087890625,194.12657165527344,264.2238464355469,18.891605377197266,462.4180908203125,208.43882751464844,90.99691772460938
2022-06-08,145.1819305419922,121.18000030517578,116.23332977294922,115.67582702636719,195.10887145996094,262.1973571777344,18.6180477142334,459.09722900390625,207.4670867919922,92.07088470458984
2022-06-09,139.96177673339844,116.1500015258789,113.8941650390625,113.24481201171875,182.5673065185547,256.7480773925781,18.01900863647461,455.28326416015625,200.28590393066406,90.08139038085938
2022-06-10,134.55528259277344,109.6500015258789,110.25028228759766,108.0394058227539,174.2029571533203,245.30636596679688,16.94673728942871,450.81817626953125,193.87242126464844,88.43522644042969
2022-06-13,129.40382385253906,103.66999816894531,105.52037048339844,104.8221664428711,162.9810028076172,234.90225219726562,15.621865272521973,436.9297790527344,186.8272705078125,84.37702941894531
2022-06-14,130.26727294921875,102.30999755859375,105.84073638916016,103.07798767089844,162.45513916015625,237.06454467773438,15.810564994812012,429.5344543457031,188.0516815185547,84.59712219238281
2022-06-15,132.8871612548828,107.66999816894531,108.86473083496094,104.29801940917969,168.0313720703125,244.11370849609375,16.50045394897461,431.9344177246094,190.61708068847656,83.53195190429688
2022-06-16,127.61797332763672,103.66000366210938,105.16432189941406,102.5086669921875,159.61740112304688,237.52996826171875,15.575940132141113,425.7823791503906,183.7080078125,80.45088958740234
2022-06-17,129.0898895263672,106.22000122070312,106.26521301269531,102.14717102050781,162.46505737304688,240.1285400390625,15.854490280151367,422.0201110839844,184.64083862304688,75.81169891357422
2022-06-21,133.3189239501953,108.68000030517578,110.62964630126953,104.67758178710938,155.8271484375,246.03358459472656,16.539392471313477,448.4022216796875,188.89707946777344,80.5301284790039
2022-06-22,132.8086700439453,108.94999694824219,110.5736083984375,104.09016418457031,154.63650512695312,245.44215393066406,16.333723068237305,457.14031982421875,188.3432159423828,77.34339904785156
2022-06-23,135.67384338378906,112.44000244140625,111.32191467285156,102.95146942138672,157.513916015625,250.99810791015625,16.198938369750977,466.59710693359375,191.08352661132812,75.0106201171875
2022-06-24,139.0001983642578,116.45999908447266,117.00792694091797,106.02410888671875,168.83506774902344,259.5696105957031,17.098493576049805,462.70428466796875,199.70289611816406,76.49832153320312
2022-06-27,139.0001983642578,113.22000122070312,114.88398742675781,105.17461395263672,168.1702880859375,256.8450012207031,16.841901779174805,472.0583801269531,197.80796813964844,78.37336730957031
2022-06-28,134.8594512939453,107.4000015258789,111.08934783935547,104.66854095458984,159.4288787841797,248.69039916992188,15.956330299377441,474.6536865234375,192.52169799804688,80.54769897460938
2022-06-29,136.61581420898438,108.91999816894531,110.78585052490234,104.19862365722656,162.6634979248047,252.3555908203125,15.517033576965332,481.4405517578125,193.86268615722656,77.57230377197266
2022-06-30,134.15298461914062,106.20999908447266,108.06980895996094,101.76760864257812,159.99444580078125,249.02975463867188,15.134650230407715,479.498779296875,191.32643127441406,75.38914489746094
2022-07-01,136.32142639160156,109.55999755859375,107.84615325927734,103.06897735595703,158.78395080566406,251.69619750976562,14.49967098236084,483.018310546875,193.55174255371094,77.07051849365234
2022-07-05,138.90208435058594,113.5,112.33456420898438,102.67692565917969,166.88040161132812,254.86688232421875,14.939963340759277,471.6662902832031,194.87330627441406,74.65849304199219
2022-07-06,140.2365264892578,114.33000183105469,113.63282775878906,102.01139068603516,168.4481201171875,258.12481689453125,15.105696678161621,481.0484619140625,195.4369354248047,73.3116226196289
2022-07-07,143.60211181640625,116.33000183105469,117.8093032836914,104.59152221679688,170.84927368164062,260.2483825683594,15.832528114318848,480.19891357421875,197.0694580078125,75.65322875976562
2022-07-08,144.27920532226562,115.54000091552734,118.3751220703125,104.2633056640625,169.54945373535156,259.53082275390625,15.812559127807617,484.16656494140625,197.8176727294922,75.77647399902344
2022-07-11,142.1499481201172,111.75,114.72827911376953,102.8957290649414,161.6117706298828,256.4764709472656,15.127662658691406,482.5981750488281,199.26559448242188,75.38914489746094
2022-07-12,143.12132263183594,109.22000122070312,113.08585357666016,102.99602508544922,161.99871826171875,245.96571350097656,15.05777359008789,480.23626708984375,199.0323944091797,74.38560485839844
2022-07-13,142.75828552246094,110.4000015258789,110.44070434570312,102.02961730957031,162.21697998046875,245.04457092285156,15.139641761779785,467.9320373535156,198.38128662109375,74.68489074707031
2022-07-14,145.68234252929688,110.62999725341797,109.4627914428711,98.46482849121094,156.81936645507812,246.36329650878906,15.347307205200195,469.0429992675781,200.09156799316406,73.18838500976562
2022-07-15,147.3504180908203,113.55000305175781,110.8612289428711,102.97777557373047,163.41758728027344,248.92308044433594,15.736681938171387,494.547607421875,204.1048583984375,74.42081451416016
2022-07-18,144.30862426757812,113.76000213623047,108.13624572753906,101.92021179199219,165.92787170410156,246.52810668945312,16.075136184692383,484.85736083984375,201.35484313964844,75.7940673828125
2022-07-19,148.16481018066406,118.20999908447266,112.87705993652344,104.44564819335938,174.4113006591797,251.64776611328125,16.964704513549805,498.0016174316406,207.6226043701172,77.704345703125
2022-07-20,150.1665496826172,122.7699966430664,112.9663314819336,104.42741394042969,181.6643829345703,254.30450439453125,17.77839469909668,484.95068359375,207.34078979492188,78.55823516845703
2022-07-21,152.4331817626953,124.62999725341797,113.40272521972656,105.13854217529297,181.7437744140625,256.7964782714844,18.02100372314453,487.74200439453125,210.0810546875,77.24659729003906
2022-07-22,151.19683837890625,122.41999816894531,107.01551818847656,104.62799072265625,167.95201110839844,252.45252990722656,17.291181564331055,486.76177978515625,207.6614227294922,76.65677642822266
2022-07-25,150.07823181152344,121.13999938964844,106.62870788574219,105.04737091064453,165.35238647460938,250.96897888183594,16.996654510498047,494.2861633300781,208.21531677246094,79.20965576171875
2022-07-26,148.7535858154297,114.80999755859375,104.15912628173828,103.40628051757812,157.91079711914062,244.2494659423828,16.506444931030273,496.2653503417969,206.48562622070312,78.90154266357422
2022-07-27,153.8461456298828,120.97000122070312,112.13320922851562,105.06559753417969,168.2595977783203,260.5780029296875,17.761428833007812,499.0845947265625,204.52273559570312,80.60933685302734
2022-07-28,154.39564514160156,122.27999877929688,113.28372192382812,104.67357635498047,159.4685516357422,268.0151062011719,17.955110549926758,505.5074768066406,205.3778533935547,81.55125427246094
2022-07-29,159.45870971679688,134.9499969482422,115.36650085449219,105.17501068115234,157.86117553710938,272.2135925292969,18.133825302124023,506.3010559082031,206.11634826660156,85.32777404785156
2022-08-01,158.4774932861328,135.38999938964844,113.91846466064453,104.12654113769531,158.68470764160156,269.5665283203125,18.411378860473633,499.80340576171875,205.3875732421875,83.17102813720703
2022-08-02,157.0056610107422,134.16000366210938,114.1862564086914,102.50369262695312,158.94271850585938,266.4733581542969,18.49624252319336,499.87823486328125,200.4316864013672,82.81009674072266
2022-08-03,163.01075744628906,139.52000427246094,117.11206817626953,103.57951354980469,167.48568725585938,273.8910217285156,18.86264991760254,504.7232971191406,202.5889434814453,80.12516784667969
2022-08-04,162.69676208496094,142.57000732421875,117.22117614746094,102.43988800048828,169.24188232421875,275.03515625,19.184133529663086,498.2817687988281,207.43795776367188,76.75362396240234
2022-08-05,162.4707794189453,140.8000030517578,116.50707244873047,105.53971099853516,165.80882263183594,274.317626953125,18.958494186401367,499.50469970703125,209.7701416015625,77.86278533935547
2022-08-08,161.99913024902344,139.41000366210938,116.33847045898438,104.2541732788086,168.92437744140625,271.8063659667969,17.764419555664062,500.9423828125,207.29220581054688,78.30294799804688
2022-08-09,162.04823303222656,137.8300018310547,115.6739501953125,105.19324493408203,167.21775817871094,273.7262268066406,17.05855369567871,501.55859375,204.31861877441406,79.74665069580078
2022-08-10,166.29302978515625,142.69000244140625,118.71878814697266,107.93748474121094,176.95138549804688,280.3778381347656,18.06793212890625,501.9878845214844,206.1066436767578,80.50370025634766
2022-08-11,165.55609130859375,140.63999938964844,117.86582946777344,109.53299713134766,176.10800170898438,278.30279541015625,17.913177490234375,497.450927734375,205.478759765625,82.8324966430664
2022-08-12,169.103271484375,143.5500030517578,120.68255615234375,111.34729766845703,179.0945587158203,283.0444030761719,18.678945541381836,507.570556640625,205.72215270996094,83.55248260498047
2022-08-15,170.1742401123047,143.17999267578125,121.07927703857422,111.64815521240234,179.4815216064453,284.5570068359375,19.001426696777344,508.4481506347656,210.67706298828125,82.0592041015625
2022-08-16,170.0170135498047,144.77999877929688,120.70238494873047,112.71487426757812,178.07257080078125,283.8200378417969,18.848674774169922,509.8296813964844,211.3779754638672,81.29478454589844
2022-08-17,171.5105743408203,142.10000610351562,118.57001495361328,111.76668548583984,173.48855590820312,283.0718078613281,18.305543899536133,508.7842712402344,208.82749938964844,81.95255279541016
2022-08-18,171.1175079345703,142.3000030517578,119.18494415283203,110.90057373046875,173.30001831054688,281.954345703125,18.742847442626953,508.9896240234375,209.53811645507812,83.89024353027344
2022-08-19,168.53330993652344,138.22999572753906,116.24919891357422,108.15630340576172,166.6522216796875,278.0481872558594,17.82032585144043,511.8836669921875,207.17262268066406,83.62357330322266
2022-08-22,164.65211486816406,133.22000122070312,113.30354309082031,106.36934661865234,161.7804412841797,269.8860168457031,17.006641387939453,508.3828125,203.07432556152344,83.56136322021484
2022-08-23,164.31805419921875,133.6199951171875,112.92666625976562,105.32086944580078,159.85552978515625,268.6131591796875,17.153404235839844,500.1954040527344,201.3123779296875,87.10791015625
2022-08-24,164.61282348632812,133.8000030517578,112.758056640625,105.57616424560547,161.98880004882812,267.9815673828125,17.1943359375,500.8117980957031,201.18580627441406,87.62344360351562
2022-08-25,167.06930541992188,137.27999877929688,115.69378662109375,108.08338165283203,167.4658203125,270.9549255371094,17.884227752685547,505.58203125,204.25225830078125,88.07675170898438
2022-08-26,160.77088928222656,130.75,109.43550872802734,104.54592895507812,160.52032470703125,260.49957275390625,16.233884811401367,494.08074951171875,197.506103515625,86.99234008789062
